"","OpCode","sea","species","MaxN","depth","temperature","lat_y","lon_x"
"24","isrnort010920E","red","Fistularia commersonii",1,43.6,28,29.539467,34.967567
"25","isrnort010920E","red","Parupeneus heptacanthus",1,43.6,28,29.539467,34.967567
"26","isrnort010920E","red","Nemipterus zysron",3,43.6,28,29.539467,34.967567
"27","isrnort010920E","red","Tetrosomus gibbosus",2,43.6,28,29.539467,34.967567
"28","isrnort010920E","red","Arothron stellatus",1,43.6,28,29.539467,34.967567
"29","isrnort010920F","red","Gnathanodon speciosus",2,31.2,27,29.5422,34.9673
"30","isrnort010920F","red","Himantura uarnak",1,31.2,27,29.5422,34.9673
"31","isrnort010920F","red","Oxycheilinus mentalis",1,31.2,27,29.5422,34.9673
"32","isrnort010920F","red","Lethrinus nebulosus",2,31.2,27,29.5422,34.9673
"33","isrnort010920F","red","Lethrinus variegatus",9,31.2,27,29.5422,34.9673
"34","isrnort010920F","red","Parupeneus forsskali",4,31.2,27,29.5422,34.9673
"35","isrnort010920F","red","Parupeneus heptacanthus",1,31.2,27,29.5422,34.9673
"36","isrnort010920F","red","Gymnothorax angusticauda",2,31.2,27,29.5422,34.9673
"37","isrnort010920F","red","Tetrosomus gibbosus",1,31.2,27,29.5422,34.9673
"38","isrnort010920F","red","Siganus rivulatus",5,31.2,27,29.5422,34.9673
"39","isrnort010920G","red","Pterocaesio chrysozona",5,19.6,29,29.542883,34.97335
"40","isrnort010920G","red","Lethrinus nebulosus",1,19.6,29,29.542883,34.97335
"41","isrnort010920G","red","Lethrinus variegatus",17,19.6,29,29.542883,34.97335
"42","isrnort010920G","red","Mulloidichthys flavolineatus",41,19.6,29,29.542883,34.97335
"43","isrnort010920G","red","Parupeneus forsskali",35,19.6,29,29.542883,34.97335
"44","isrnort010920G","red","Parupeneus heptacanthus",1,19.6,29,29.542883,34.97335
"45","isrnort010920G","red","Parupeneus macronemus",3,19.6,29,29.542883,34.97335
"46","isrnort010920G","red","Gymnothorax angusticauda",3,19.6,29,29.542883,34.97335
"47","isrnort010920G","red","Scolopsis ghanam",3,19.6,29,29.542883,34.97335
"48","isrnort010920G","red","Epinephelus areolatus",2,19.6,29,29.542883,34.97335
"49","isrnort010920G","red","Siganus rivulatus",141,19.6,29,29.542883,34.97335
"50","isrnort120721A","red","Gymnocranius grandoculis",1,137,21,29.531067,34.96095
"51","isrnort120721A","red","Thamnaconus erythraeensis",2,137,21,29.531067,34.96095
"52","isrnort120721A","red","Gymnothorax elegans",1,137,21,29.531067,34.96095
"53","isrnort120721A","red","Tetrosomus gibbosus",2,137,21,29.531067,34.96095
"54","isrnort120721A","red","Rhinobatos punctifer",1,137,21,29.531067,34.96095
"55","isrnort120721A","red","Argyrops megalommatus",11,137,21,29.531067,34.96095
"56","isrnort120721B","red","Choerodon robustus",1,128,22,29.531867,34.96285
"57","isrnort120721B","red","Thamnaconus erythraeensis",1,128,22,29.531867,34.96285
"58","isrnort120721B","red","Gymnothorax elegans",1,128,22,29.531867,34.96285
"59","isrnort120721B","red","Parapercis somaliensis",1,128,22,29.531867,34.96285
"60","isrnort120721B","red","Apolemichthys xanthotis",2,128,22,29.531867,34.96285
"61","isrnort120721B","red","Cephalopholis sexmaculata",1,128,22,29.531867,34.96285
"62","isrnort120721B","red","Variola louti",1,128,22,29.531867,34.96285
"63","isrnort120721B","red","Argyrops megalommatus",1,128,22,29.531867,34.96285
"64","isrnort120721C","red","Chaetodon paucifasciatus",1,110,22,29.531867,34.963733
"65","isrnort120721C","red","Choerodon robustus",1,110,22,29.531867,34.963733
"66","isrnort120721C","red","Paracaesio sordida",13,110,22,29.531867,34.963733
"67","isrnort120721C","red","Thamnaconus erythraeensis",2,110,22,29.531867,34.963733
"68","isrnort120721C","red","Parupeneus rubescens",1,110,22,29.531867,34.963733
"69","isrnort120721C","red","Gymnothorax johnsoni",1,110,22,29.531867,34.963733
"70","isrnort120721C","red","Gymnothorax nudivomer",1,110,22,29.531867,34.963733
"71","isrnort120721C","red","Tetrosomus gibbosus",2,110,22,29.531867,34.963733
"72","isrnort120721C","red","Apolemichthys xanthotis",1,110,22,29.531867,34.963733
"73","isrnort120721C","red","Genicanthus caudovittatus",4,110,22,29.531867,34.963733
"74","isrnort120721C","red","Cephalopholis sexmaculata",1,110,22,29.531867,34.963733
"75","isrnort120721C","red","Pseudanthias gibbosus",10,110,22,29.531867,34.963733
"76","isrnort120721C","red","Variola louti",1,110,22,29.531867,34.963733
"77","isrnort120721D","red","Choerodon robustus",3,81.4,24,29.533483,34.965183
"78","isrnort120721D","red","Aluterus monoceros",1,81.4,24,29.533483,34.965183
"79","isrnort120721D","red","Parupeneus heptacanthus",2,81.4,24,29.533483,34.965183
"80","isrnort120721D","red","Upeneus pori",1,81.4,24,29.533483,34.965183
"81","isrnort120721D","red","Tetrosomus gibbosus",2,81.4,24,29.533483,34.965183
"82","isrnort120721E","red","Naso hexacanthus",4,60.1,24,29.536,34.966883
"83","isrnort120721E","red","Pseudobalistes fuscus",1,60.1,24,29.536,34.966883
"84","isrnort120721E","red","Sufflamen albicaudatum",2,60.1,24,29.536,34.966883
"85","isrnort120721E","red","Caranx ignobilis",1,60.1,24,29.536,34.966883
"86","isrnort120721E","red","Chaetodon paucifasciatus",2,60.1,24,29.536,34.966883
"87","isrnort120721E","red","Heniochus diphreutes",2,60.1,24,29.536,34.966883
"88","isrnort120721E","red","Anampses lineatus",3,60.1,24,29.536,34.966883
"89","isrnort120721E","red","Choerodon robustus",3,60.1,24,29.536,34.966883
"90","isrnort120721E","red","Labroides dimidiatus",2,60.1,24,29.536,34.966883
"91","isrnort120721E","red","Paracheilinus octotaenia",13,60.1,24,29.536,34.966883
"92","isrnort120721E","red","Gymnocranius grandoculis",2,60.1,24,29.536,34.966883
"93","isrnort120721E","red","Lethrinus borbonicus",3,60.1,24,29.536,34.966883
"94","isrnort120721E","red","Parupeneus forsskali",47,60.1,24,29.536,34.966883
"95","isrnort120721E","red","Parupeneus heptacanthus",1,60.1,24,29.536,34.966883
"96","isrnort120721E","red","Parupeneus macronemus",4,60.1,24,29.536,34.966883
"97","isrnort120721E","red","Gymnothorax johnsoni",1,60.1,24,29.536,34.966883
"98","isrnort120721E","red","Tetrosomus gibbosus",2,60.1,24,29.536,34.966883
"99","isrnort120721E","red","Apolemichthys xanthotis",1,60.1,24,29.536,34.966883
"100","isrnort120721E","red","Pomacanthus imperator",1,60.1,24,29.536,34.966883
"101","isrnort120721E","red","Amphiprion bicinctus",2,60.1,24,29.536,34.966883
"102","isrnort120721E","red","Dascyllus trimaculatus",5,60.1,24,29.536,34.966883
"103","isrnort120721E","red","Scarus ferrugineus",1,60.1,24,29.536,34.966883
"104","isrnort120721E","red","Scarus ghobban",1,60.1,24,29.536,34.966883
"105","isrnort120721E","red","Pterois miles",1,60.1,24,29.536,34.966883
"106","isrnort120721E","red","Cephalopholis argus",2,60.1,24,29.536,34.966883
"107","isrnort120721E","red","Variola louti",1,60.1,24,29.536,34.966883
"108","isrnort120721F","red","Seriola dumerili",1,38.9,24,29.5405,34.969867
"109","isrnort120721F","red","Oxycheilinus mentalis",1,38.9,24,29.5405,34.969867
"110","isrnort120721F","red","Lethrinus nebulosus",1,38.9,24,29.5405,34.969867
"111","isrnort120721F","red","Nemipterus zysron",2,38.9,24,29.5405,34.969867
"112","isrnort120721F","red","Tetrosomus gibbosus",3,38.9,24,29.5405,34.969867
"113","isrnort120721H","red","Himantura uarnak",1,27.9,25,29.5427,34.96865
"114","isrnort120721H","red","Cyclichthys spilostylus",1,27.9,25,29.5427,34.96865
"115","isrnort120721H","red","Fistularia commersonii",2,27.9,25,29.5427,34.96865
"116","isrnort120721H","red","Oxycheilinus mentalis",5,27.9,25,29.5427,34.96865
"117","isrnort120721H","red","Lethrinus borbonicus",1,27.9,25,29.5427,34.96865
"118","isrnort120721H","red","Lethrinus nebulosus",1,27.9,25,29.5427,34.96865
"119","isrnort120721H","red","Lethrinus variegatus",21,27.9,25,29.5427,34.96865
"120","isrnort120721H","red","Parupeneus forsskali",2,27.9,25,29.5427,34.96865
"121","isrnort120721H","red","Parupeneus heptacanthus",1,27.9,25,29.5427,34.96865
"122","isrnort120721H","red","Upeneus pori",1,27.9,25,29.5427,34.96865
"123","isrnort120721H","red","Gymnothorax angusticauda",2,27.9,25,29.5427,34.96865
"124","isrnort120721H","red","Gymnothorax griseus",1,27.9,25,29.5427,34.96865
"125","isrnort120721H","red","Nemipterus zysron",1,27.9,25,29.5427,34.96865
"126","isrnort120721H","red","Scolopsis ghanam",1,27.9,25,29.5427,34.96865
"127","isrnort120721H","red","Tetrosomus gibbosus",1,27.9,25,29.5427,34.96865
"128","isrnort120721H","red","Pterois miles",1,27.9,25,29.5427,34.96865
"129","isrnort120721I","red","Caesio suevica",10,16.5,26,29.54435,34.969
"130","isrnort120721I","red","Carangoides fulvoguttatus",1,16.5,26,29.54435,34.969
"131","isrnort120721I","red","Cyclichthys spilostylus",1,16.5,26,29.54435,34.969
"132","isrnort120721I","red","Lethrinus nebulosus",4,16.5,26,29.54435,34.969
"133","isrnort120721I","red","Pterois miles",1,16.5,26,29.54435,34.969
"134","isrnort120721I","red","Arothron stellatus",2,16.5,26,29.54435,34.969
"135","isrnort130520A","red","Fistularia commersonii",1,16.4,22,29.54525,34.9649
"136","isrnort130520A","red","Lethrinus nebulosus",2,16.4,22,29.54525,34.9649
"137","isrnort130520A","red","Lethrinus variegatus",7,16.4,22,29.54525,34.9649
"138","isrnort130520A","red","Parupeneus forsskali",1,16.4,22,29.54525,34.9649
"139","isrnort130520A","red","Parupeneus heptacanthus",2,16.4,22,29.54525,34.9649
"140","isrnort130520A","red","Parupeneus rubescens",2,16.4,22,29.54525,34.9649
"141","isrnort130520A","red","Gymnothorax angusticauda",5,16.4,22,29.54525,34.9649
"142","isrnort130520A","red","Gymnothorax griseus",5,16.4,22,29.54525,34.9649
"143","isrnort130520A","red","Scolopsis ghanam",2,16.4,22,29.54525,34.9649
"144","isrnort130520A","red","Ostracion cyanurus",1,16.4,22,29.54525,34.9649
"145","isrnort130520A","red","Siganus rivulatus",1,16.4,22,29.54525,34.9649
"146","isrnort130520A","red","Lagocephalus sceleratus",1,16.4,22,29.54525,34.9649
"147","isrnort130520A","red","Lagocephalus suezensis",1,16.4,22,29.54525,34.9649
"148","isrnort130520B","red","Abalistes stellatus",1,29.7,22,29.5435,34.9646
"149","isrnort130520B","red","Lethrinus nebulosus",1,29.7,22,29.5435,34.9646
"150","isrnort130520B","red","Lethrinus variegatus",1,29.7,22,29.5435,34.9646
"151","isrnort130520B","red","Parupeneus heptacanthus",1,29.7,22,29.5435,34.9646
"152","isrnort130520B","red","Upeneus pori",1,29.7,22,29.5435,34.9646
"153","isrnort130520B","red","Gymnothorax angusticauda",3,29.7,22,29.5435,34.9646
"154","isrnort130520B","red","Gymnothorax griseus",3,29.7,22,29.5435,34.9646
"155","isrnort130520B","red","Tetrosomus gibbosus",1,29.7,22,29.5435,34.9646
"156","isrnort130520B","red","Pterois miles",1,29.7,22,29.5435,34.9646
"157","isrnort130520B","red","Lagocephalus sceleratus",1,29.7,22,29.5435,34.9646
"158","isrnort130520C","red","Abalistes stellatus",2,47.5,22,29.539167,34.964033
"159","isrnort130520C","red","Parupeneus heptacanthus",2,47.5,22,29.539167,34.964033
"160","isrnort130520C","red","Upeneus pori",3,47.5,22,29.539167,34.964033
"161","isrnort130520C","red","Nemipterus zysron",2,47.5,22,29.539167,34.964033
"162","isrnort130520C","red","Tetrosomus gibbosus",1,47.5,22,29.539167,34.964033
"163","isrnort130520C","red","Rhinobatos punctifer",1,47.5,22,29.539167,34.964033
"164","isrnort130520C","red","Pterois miles",4,47.5,22,29.539167,34.964033
"165","isrnort130520C","red","Lagocephalus sceleratus",10,47.5,22,29.539167,34.964033
"166","isrnort130520D","red","Gymnocranius grandoculis",1,69.4,22,29.537383,34.960617
"167","isrnort130520D","red","Parupeneus forsskali",1,69.4,22,29.537383,34.960617
"168","isrnort130520D","red","Parupeneus heptacanthus",1,69.4,22,29.537383,34.960617
"169","isrnort130520D","red","Upeneus pori",2,69.4,22,29.537383,34.960617
"170","isrnort130520D","red","Nemipterus zysron",1,69.4,22,29.537383,34.960617
"171","isrnort130520D","red","Tetrosomus gibbosus",2,69.4,22,29.537383,34.960617
"172","isrnort130520E","red","Gymnocranius grandoculis",1,83.3,21,29.534133,34.96015
"173","isrnort130520E","red","Thamnaconus erythraeensis",1,83.3,21,29.534133,34.96015
"174","isrnort130520E","red","Parupeneus heptacanthus",1,83.3,21,29.534133,34.96015
"175","isrnort130520E","red","Gymnothorax elegans",1,83.3,21,29.534133,34.96015
"176","isrnort130520E","red","Tetrosomus gibbosus",3,83.3,21,29.534133,34.96015
"177","isrnort130520F","red","Seriola dumerili",15,115,20,29.534083,34.955683
"178","isrnort130520F","red","Paracaesio sordida",3,115,20,29.534083,34.955683
"179","isrnort130520G","red","Abalistes stellatus",1,54.6,22,29.540717,34.9585
"180","isrnort130520G","red","Lethrinus nebulosus",1,54.6,22,29.540717,34.9585
"181","isrnort130520G","red","Parupeneus heptacanthus",1,54.6,22,29.540717,34.9585
"182","isrnort130520G","red","Gymnothorax angusticauda",1,54.6,22,29.540717,34.9585
"183","isrnort130520G","red","Nemipterus zysron",5,54.6,22,29.540717,34.9585
"184","isrnort130520G","red","Tetrosomus gibbosus",2,54.6,22,29.540717,34.9585
"185","isrnort130520G","red","Rhinobatos punctifer",1,54.6,22,29.540717,34.9585
"186","isrnort131021A","red","Thamnaconus erythraeensis",1,141,21,29.533267,34.950167
"187","isrnort131021A","red","Parupeneus heptacanthus",1,141,21,29.533267,34.950167
"188","isrnort131021A","red","Gymnothorax johnsoni",1,141,21,29.533267,34.950167
"189","isrnort131021A","red","Argyrops megalommatus",7,141,21,29.533267,34.950167
"190","isrnort131021B","red","Thamnaconus erythraeensis",1,119.9,22,29.534217,34.954433
"191","isrnort131021B","red","Gymnothorax elegans",1,119.9,22,29.534217,34.954433
"192","isrnort131021B","red","Parapercis somaliensis",1,119.9,22,29.534217,34.954433
"193","isrnort131021B","red","Genicanthus caudovittatus",1,119.9,22,29.534217,34.954433
"194","isrnort131021B","red","Cephalopholis sexmaculata",1,119.9,22,29.534217,34.954433
"195","isrnort131021B","red","Epinephelus fasciatus",1,119.9,22,29.534217,34.954433
"196","isrnort131021C","red","Choerodon robustus",3,92.1,22,29.536117,34.953567
"197","isrnort131021C","red","Thamnaconus erythraeensis",2,92.1,22,29.536117,34.953567
"198","isrnort131021C","red","Gymnothorax elegans",1,92.1,22,29.536117,34.953567
"199","isrnort131021C","red","Nemipterus zysron",1,92.1,22,29.536117,34.953567
"200","isrnort131021C","red","Tetrosomus gibbosus",2,92.1,22,29.536117,34.953567
"201","isrnort131021C","red","Epinephelus areolatus",1,92.1,22,29.536117,34.953567
"202","isrnort131021D","red","Lethrinus nebulosus",1,72.6,24,29.538867,34.954433
"203","isrnort131021D","red","Parupeneus heptacanthus",5,72.6,24,29.538867,34.954433
"204","isrnort131021D","red","Nemipterus zysron",2,72.6,24,29.538867,34.954433
"205","isrnort131021D","red","Tetrosomus gibbosus",1,72.6,24,29.538867,34.954433
"206","isrnort131021D","red","Epinephelus areolatus",1,72.6,24,29.538867,34.954433
"207","isrnort131021D","red","Lagocephalus sceleratus",1,72.6,24,29.538867,34.954433
"208","isrnort131021E","red","Abalistes stellatus",1,57,24,29.5409,34.956667
"209","isrnort131021E","red","Fistularia commersonii",1,57,24,29.5409,34.956667
"210","isrnort131021E","red","Parupeneus heptacanthus",1,57,24,29.5409,34.956667
"211","isrnort131021E","red","Upeneus pori",2,57,24,29.5409,34.956667
"212","isrnort131021E","red","Gymnothorax angusticauda",1,57,24,29.5409,34.956667
"213","isrnort131021E","red","Nemipterus zysron",5,57,24,29.5409,34.956667
"214","isrnort131021E","red","Tetrosomus gibbosus",1,57,24,29.5409,34.956667
"215","isrnort131021E","red","Rhinobatos punctifer",1,57,24,29.5409,34.956667
"216","isrnort131021E","red","Argyrops spinifer",1,57,24,29.5409,34.956667
"217","isrnort131021E","red","Arothron hispidus",1,57,24,29.5409,34.956667
"218","isrnort131021E","red","Lagocephalus sceleratus",10,57,24,29.5409,34.956667
"219","isrnort131021F","red","Choerodon robustus",1,34,24,29.5449,34.959883
"220","isrnort131021F","red","Gymnocranius grandoculis",1,34,24,29.5449,34.959883
"221","isrnort131021F","red","Lethrinus borbonicus",1,34,24,29.5449,34.959883
"222","isrnort131021F","red","Parupeneus forsskali",12,34,24,29.5449,34.959883
"223","isrnort131021F","red","Parupeneus heptacanthus",5,34,24,29.5449,34.959883
"224","isrnort131021F","red","Gymnothorax griseus",1,34,24,29.5449,34.959883
"225","isrnort131021F","red","Scolopsis ghanam",2,34,24,29.5449,34.959883
"226","isrnort131021F","red","Dascyllus trimaculatus",16,34,24,29.5449,34.959883
"227","isrnort131021F","red","Calotomus viridescens",1,34,24,29.5449,34.959883
"228","isrnort131021F","red","Pterois miles",2,34,24,29.5449,34.959883
"229","isrnort131021F","red","Cephalopholis hemistiktos",1,34,24,29.5449,34.959883
"230","isrnort131021F","red","Epinephelus areolatus",4,34,24,29.5449,34.959883
"231","isrnort131021F","red","Epinephelus fasciatus",2,34,24,29.5449,34.959883
"232","isrnort131021F","red","Pseudanthias taeniatus",1,34,24,29.5449,34.959883
"233","isrnort131021F","red","Canthigaster cyanospilota",1,34,24,29.5449,34.959883
"234","isrnort131021G","red","Thamnaconus erythraeensis",3,125,22,29.533517,34.956683
"235","isrnort131021G","red","Parupeneus heptacanthus",1,125,22,29.533517,34.956683
"236","isrnort131021G","red","Tetrosomus gibbosus",1,125,22,29.533517,34.956683
"237","isrnort131021G","red","Parapercis somaliensis",2,125,22,29.533517,34.956683
"238","isrnort131021G","red","Chromis pelloura",1,125,22,29.533517,34.956683
"239","isrnort131021G","red","Epinephelus areolatus",2,125,22,29.533517,34.956683
"240","isrnort131021G","red","Argyrops megalommatus",5,125,22,29.533517,34.956683
"241","isrnort131021H","red","Carangoides fulvoguttatus",2,16.4,24,29.546517,34.962033
"242","isrnort131021H","red","Seriolina nigrofasciata",1,16.4,24,29.546517,34.962033
"243","isrnort131021H","red","Heniochus diphreutes",3,16.4,24,29.546517,34.962033
"244","isrnort131021H","red","Fistularia commersonii",1,16.4,24,29.546517,34.962033
"245","isrnort131021H","red","Amblyeleotris neglecta",1,16.4,24,29.546517,34.962033
"246","isrnort131021H","red","Lethrinus borbonicus",1,16.4,24,29.546517,34.962033
"247","isrnort131021H","red","Lethrinus nebulosus",1,16.4,24,29.546517,34.962033
"248","isrnort131021H","red","Parupeneus forsskali",9,16.4,24,29.546517,34.962033
"249","isrnort131021H","red","Parupeneus heptacanthus",3,16.4,24,29.546517,34.962033
"250","isrnort131021H","red","Parupeneus rubescens",6,16.4,24,29.546517,34.962033
"251","isrnort131021H","red","Gymnothorax angusticauda",1,16.4,24,29.546517,34.962033
"252","isrnort131021H","red","Scolopsis ghanam",6,16.4,24,29.546517,34.962033
"253","isrnort131021H","red","Tetrosomus gibbosus",1,16.4,24,29.546517,34.962033
"254","isrnort131021H","red","Amphiprion bicinctus",2,16.4,24,29.546517,34.962033
"255","isrnort131021H","red","Dascyllus trimaculatus",43,16.4,24,29.546517,34.962033
"256","isrnort131021H","red","Lagocephalus sceleratus",3,16.4,24,29.546517,34.962033
"257","isrnort131021H","red","Lagocephalus suezensis",1,16.4,24,29.546517,34.962033
"258","isrnort170321A","red","Gymnothorax elegans",1,137.8,20,29.530867,34.960217
"259","isrnort170321A","red","Epinephelus areolatus",2,137.8,20,29.530867,34.960217
"260","isrnort170321A","red","Argyrops megalommatus",1,137.8,20,29.530867,34.960217
"261","isrnort170321B","red","Thamnaconus erythraeensis",2,122.7,20,29.531583,34.961483
"262","isrnort170321B","red","Parupeneus rubescens",1,122.7,20,29.531583,34.961483
"263","isrnort170321B","red","Gymnothorax johnsoni",2,122.7,20,29.531583,34.961483
"264","isrnort170321B","red","Tetrosomus gibbosus",3,122.7,20,29.531583,34.961483
"265","isrnort170321B","red","Parapercis somaliensis",1,122.7,20,29.531583,34.961483
"266","isrnort170321B","red","Variola louti",1,122.7,20,29.531583,34.961483
"267","isrnort170321B","red","Argyrops megalommatus",6,122.7,20,29.531583,34.961483
"268","isrnort170321C","red","Choerodon robustus",1,89.6,21,29.533283,34.962933
"269","isrnort170321C","red","Gymnocranius grandoculis",1,89.6,21,29.533283,34.962933
"270","isrnort170321C","red","Parupeneus heptacanthus",3,89.6,21,29.533283,34.962933
"271","isrnort170321C","red","Tetrosomus gibbosus",4,89.6,21,29.533283,34.962933
"272","isrnort170321D","red","Abalistes stellatus",1,66.4,21,29.536017,34.96485
"273","isrnort170321D","red","Gymnocranius grandoculis",1,66.4,21,29.536017,34.96485
"274","isrnort170321D","red","Parupeneus forsskali",1,66.4,21,29.536017,34.96485
"275","isrnort170321D","red","Parupeneus heptacanthus",5,66.4,21,29.536017,34.96485
"276","isrnort170321D","red","Gymnothorax griseus",1,66.4,21,29.536017,34.96485
"277","isrnort170321D","red","Nemipterus zysron",2,66.4,21,29.536017,34.96485
"278","isrnort170321D","red","Tetrosomus gibbosus",2,66.4,21,29.536017,34.96485
"279","isrnort170321D","red","Rhinobatos punctifer",1,66.4,21,29.536017,34.96485
"280","isrnort170321D","red","Epinephelus areolatus",1,66.4,21,29.536017,34.96485
"281","isrnort170321E","red","Abalistes stellatus",1,45.7,21,29.53925,34.966833
"282","isrnort170321E","red","Parupeneus heptacanthus",2,45.7,21,29.53925,34.966833
"283","isrnort170321E","red","Upeneus pori",3,45.7,21,29.53925,34.966833
"284","isrnort170321E","red","Gymnothorax angusticauda",1,45.7,21,29.53925,34.966833
"285","isrnort170321E","red","Nemipterus zysron",1,45.7,21,29.53925,34.966833
"286","isrnort170321E","red","Tetrosomus gibbosus",4,45.7,21,29.53925,34.966833
"287","isrnort170321E","red","Rhinobatos punctifer",1,45.7,21,29.53925,34.966833
"288","isrnort170321E","red","Pterois miles",1,45.7,21,29.53925,34.966833
"289","isrnort170321F","red","Carangoides fulvoguttatus",1,25.1,22,29.54315,34.9699
"290","isrnort170321F","red","Cyclichthys spilostylus",1,25.1,22,29.54315,34.9699
"291","isrnort170321F","red","Lethrinus nebulosus",1,25.1,22,29.54315,34.9699
"292","isrnort170321F","red","Parupeneus heptacanthus",2,25.1,22,29.54315,34.9699
"293","isrnort170321F","red","Gymnothorax angusticauda",1,25.1,22,29.54315,34.9699
"294","isrnort170321F","red","Gymnothorax griseus",2,25.1,22,29.54315,34.9699
"295","isrnort170321F","red","Tetrosomus gibbosus",3,25.1,22,29.54315,34.9699
"296","isrnort170321F","red","Lagocephalus sceleratus",2,25.1,22,29.54315,34.9699
"297","isrnort170321G","red","Meiacanthus nigrolineatus",1,15.5,22,29.544733,34.96715
"298","isrnort170321G","red","Labroides dimidiatus",1,15.5,22,29.544733,34.96715
"299","isrnort170321G","red","Oxycheilinus mentalis",1,15.5,22,29.544733,34.96715
"300","isrnort170321G","red","Gymnothorax angusticauda",3,15.5,22,29.544733,34.96715
"301","isrnort170321G","red","Ostracion cubicum",1,15.5,22,29.544733,34.96715
"302","isrnort170321G","red","Pomacanthus imperator",1,15.5,22,29.544733,34.96715
"303","isrnort170321G","red","Dascyllus trimaculatus",2,15.5,22,29.544733,34.96715
"304","isrnort170321G","red","Pterois miles",1,15.5,22,29.544733,34.96715
"305","isrnort170321G","red","Epinephelus fasciatus",4,15.5,22,29.544733,34.96715
"306","isrnort170321G","red","Arothron hispidus",1,15.5,22,29.544733,34.96715
"307","isrnort170321G","red","Canthigaster cyanospilota",1,15.5,22,29.544733,34.96715
"308","isrnort170321G","red","Canthigaster margaritata",1,15.5,22,29.544733,34.96715
"309","isrnort170321H","red","Nemipterus zysron",1,112,21,29.533083,34.95935
"310","isrnort170321H","red","Argyrops megalommatus",2,112,21,29.533083,34.95935
"311","isrnort170321H","red","Argyrops spinifer",1,112,21,29.533083,34.95935
"312","isrnort230220B","red","Abalistes stellatus",1,28.2,21,29.543083,34.96355
"313","isrnort230220B","red","Fistularia commersonii",2,28.2,21,29.543083,34.96355
"314","isrnort230220B","red","Halichoeres scapularis",3,28.2,21,29.543083,34.96355
"315","isrnort230220B","red","Parupeneus heptacanthus",3,28.2,21,29.543083,34.96355
"316","isrnort230220B","red","Gymnothorax angusticauda",2,28.2,21,29.543083,34.96355
"317","isrnort230220B","red","Gymnothorax griseus",2,28.2,21,29.543083,34.96355
"318","isrnort230220B","red","Gymnothorax johnsoni",1,28.2,21,29.543083,34.96355
"319","isrnort230220B","red","Tetrosomus gibbosus",2,28.2,21,29.543083,34.96355
"320","isrnort230220B","red","Scomberomorus commerson",1,28.2,21,29.543083,34.96355
"321","isrnort230220B","red","Lagocephalus sceleratus",11,28.2,21,29.543083,34.96355
"322","isrnort230220C","red","Odonus niger",1,15.2,21,29.544383,34.964333
"323","isrnort230220C","red","Himantura uarnak",1,15.2,21,29.544383,34.964333
"324","isrnort230220C","red","Fistularia commersonii",2,15.2,21,29.544383,34.964333
"325","isrnort230220C","red","Lethrinus variegatus",7,15.2,21,29.544383,34.964333
"326","isrnort230220C","red","Paramonacanthus pusillus",1,15.2,21,29.544383,34.964333
"327","isrnort230220C","red","Parupeneus forsskali",3,15.2,21,29.544383,34.964333
"328","isrnort230220C","red","Gymnothorax angusticauda",2,15.2,21,29.544383,34.964333
"329","isrnort230220C","red","Gymnothorax griseus",1,15.2,21,29.544383,34.964333
"330","isrnort230220C","red","Pterois miles",1,15.2,21,29.544383,34.964333
"331","isrnort230220C","red","Lagocephalus sceleratus",1,15.2,21,29.544383,34.964333
"332","isrnort230220D","red","Naso unicornis",1,47.8,21,29.540413,34.96189
